 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Mean, Bwd IAT Mean, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, SYN Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio,Idle Mean, Label
80,71364634,8,6,56,11601,7,1933.5,163.3442133,0.196175601,5489587.231,10200000,9527,172,132,0.112100344,0.084075258,0,4380,777.5333333,0,0,1,0,0,35700000,DDoS
80,1603303,3,5,26,11607,8.666666667,2321.4,7255.646624,4.989699389,229043.2857,352.5,400794,72,112,1.871137271,3.118562118,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,71364526,9,5,62,11601,6.888888889,2320.2,163.4285359,0.196175898,5489578.923,8919738.625,11885,192,112,0.126113078,0.070062821,0,8760,777.9333333,0,0,1,0,0,35700000,DDoS
80,1603440,3,5,26,11607,8.666666667,2321.4,7255.026693,4.989273063,229062.8571,375.5,400835.25,72,112,1.870977399,3.118295664,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71364886,8,6,56,11601,7,1933.5,163.3436365,0.196174909,5489606.615,10200000,9177,172,132,0.112099948,0.084074961,0,5840,777.5333333,0,0,1,0,0,35700000,DDoS
80,1571482,3,4,26,11601,8.666666667,2900.25,7398.748443,4.454394005,261913.6667,2999.5,523809.6667,72,92,1.909026002,2.545368003,0,7215,1453.375,0,1,0,0,1,0,DDoS
80,71363893,8,4,56,11601,7,2900.25,163.3459094,0.168152262,6487626.636,10200000,14968.66667,172,92,0.112101508,0.056050754,0,8760,897.1538462,0,0,1,0,0,35700000,DDoS
80,1573091,3,6,26,11601,8.666666667,1933.5,7391.180803,5.721220196,196636.375,3022,314604.2,72,132,1.907073399,3.814146798,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,71362776,8,5,56,11601,7,2320.2,163.3484662,0.182167801,5946898,10200000,10951.25,172,112,0.112103262,0.070064539,0,4380,833.0714286,0,0,1,0,0,35700000,DDoS
80,1573052,3,5,26,11601,8.666666667,2320.2,7391.364049,5.085655147,224721.7143,3063,393227.25,72,112,1.90712068,3.178534467,0,4380,1291.888889,0,1,0,0,1,0,DDoS
80,71362787,8,4,56,11601,7,2900.25,163.348441,0.168154868,6487526.091,10200000,14300.33333,172,92,0.112103245,0.056051623,0,8760,897.1538462,0,0,1,0,0,35700000,DDoS
80,1562267,3,5,26,11607,8.666666667,2321.4,7446.230382,5.120763608,223181,288,390540.5,72,112,1.920286353,3.200477255,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,798292,3,5,26,11607,8.666666667,2321.4,14572.36199,10.02139568,114041.7143,334.5,199560,72,112,3.75802338,6.2633723,0,5840,1292.555556,0,1,0,0,1,0,DDoS
80,744836,3,4,26,11607,8.666666667,2901.75,15618.2032,9.398041985,124139.3333,215.5,248264.3333,72,92,4.027732279,5.370309706,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71320960,8,5,56,11601,7,2320.2,163.4442386,0.182274608,5943413.333,10200000,7177.75,172,112,0.112168989,0.070105618,0,5840,833.0714286,0,0,1,0,0,35600000,DDoS
80,751548,3,6,26,11607,8.666666667,1934.5,15478.71859,11.97528302,93943.5,292.5,150306.4,72,132,3.991761005,7.983522011,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71317306,8,6,56,11601,7,1933.5,163.4526128,0.196305789,5485946.615,10200000,5779.8,172,132,0.112174736,0.084131052,0,4380,777.5333333,0,0,1,0,0,35600000,DDoS
80,753008,3,5,26,11607,8.666666667,2321.4,15448.70705,10.62405711,107572.5714,287,188248.5,72,112,3.984021418,6.640035697,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71317149,8,7,56,11601,7,1657.285714,163.4529726,0.210328094,5094082.071,10200000,6189,172,152,0.112174983,0.09815311,0,5840,728.9375,0,0,1,0,0,35600000,DDoS
80,705515,3,6,26,11607,8.666666667,1934.5,16488.66431,12.75663877,88189.375,274,141093.6,72,132,4.252212922,8.504425845,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71324989,8,6,56,11601,7,1933.5,163.4350059,0.196284643,5486537.615,10200000,2791.2,172,132,0.112162653,0.08412199,0,7300,777.5333333,0,0,1,0,0,35700000,DDoS
80,658719,3,5,26,11607,8.666666667,2321.4,17660.0341,12.14478404,94102.71429,335,164670.75,72,112,4.554294016,7.590490027,0,8675,1292.555556,0,1,0,0,1,0,DDoS
80,71527111,8,4,56,11601,7,2900.25,162.9731697,0.167768554,6502464.636,10200000,72369.66667,172,92,0.111845703,0.055922851,0,10135,897.1538462,0,0,1,0,0,35700000,DDoS
80,612805,3,5,26,11607,8.666666667,2321.4,18983.2002,13.05472377,87543.57143,286.5,153167.5,72,112,4.895521414,8.159202356,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71712876,8,4,56,11601,7,2900.25,162.5510041,0.167333967,6519352.364,10200000,134910.3333,172,92,0.111555978,0.055777989,0,10135,897.1538462,0,0,1,0,0,35700000,DDoS
80,612729,3,5,26,11607,8.666666667,2321.4,18985.55479,13.05634302,87532.71429,297.5,153159,72,112,4.896128631,8.160214385,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71714058,8,4,56,11601,7,2900.25,162.5483249,0.167331209,6519459.818,10200000,133335.3333,172,92,0.111554139,0.05577707,0,10135,897.1538462,0,0,1,0,0,35700000,DDoS
80,534720,3,4,26,11607,8.666666667,2901.75,21755.31119,13.09096349,89120,377.5,178203.6667,72,92,5.610412926,7.480550569,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71715852,8,6,56,11601,7,1933.5,162.5442587,0.19521486,5516604,10200000,80558,172,132,0.111551349,0.083663511,0,4380,777.5333333,0,0,1,0,0,35700000,DDoS
80,144120,3,4,26,11607,8.666666667,2901.75,80717.45767,48.57063558,24020,372.5,48002.66667,72,92,20.81598668,27.7546489,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71715036,8,7,56,11601,7,1657.285714,162.5461082,0.209161158,5122502.571,10200000,67146.16667,172,152,0.111552618,0.097608541,0,4380,728.9375,0,0,1,0,0,35700000,DDoS
80,35969,3,4,26,11601,8.666666667,2900.25,323250.5769,194.612027,5994.833333,8652.5,11981.33333,72,92,83.40515444,111.2068726,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,71708566,8,5,56,11601,7,2320.2,162.5607741,0.181289359,5975713.833,10200000,100604,172,112,0.111562683,0.069726677,0,4380,833.0714286,0,0,1,0,0,35700000,DDoS
80,36050,3,4,26,11601,8.666666667,2900.25,322524.2718,194.1747573,6008.333333,8551,12012.66667,72,92,83.21775312,110.9570042,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,71711517,8,5,56,11601,7,2320.2,162.5540846,0.181281899,5975959.75,10200000,100348.75,172,112,0.111558092,0.069723807,0,7300,833.0714286,0,0,1,0,0,35700000,DDoS
80,36043,3,5,26,11601,8.666666667,2320.2,322586.9101,221.9571068,5149,8579,8996.75,72,112,83.23391505,138.7231917,0,4380,1291.888889,0,1,0,0,1,0,DDoS
80,72532032,8,6,56,11601,7,1933.5,160.7151996,0.193018169,5579387.077,10200000,244369,172,132,0.110296096,0.082722072,0,5840,777.5333333,0,0,1,0,0,35700000,DDoS
80,35964,3,5,26,11601,8.666666667,2320.2,323295.5177,222.4446669,5137.714286,8667,8972,72,112,83.41675008,139.0279168,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,72530717,8,4,56,11601,7,2900.25,160.7181134,0.165447144,6593701.545,10200000,407569.3333,172,92,0.110298096,0.055149048,0,10135,897.1538462,0,0,1,0,0,35700000,DDoS
80,35842,3,5,26,11601,8.666666667,2320.2,324395.96,223.2018303,5120.285714,8661,8937.5,72,112,83.70068635,139.5011439,0,7300,1291.888889,0,1,0,0,1,0,DDoS
80,72531176,8,5,56,11601,7,2320.2,160.7170963,0.179233272,6044264.667,10200000,305784.75,172,112,0.110297398,0.068935874,0,5840,833.0714286,0,0,1,0,0,35700000,DDoS
80,35955,3,5,26,11601,8.666666667,2320.2,323376.4428,222.5003477,5136.428571,8636,8973,72,112,83.43763037,139.0627173,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,72532896,8,3,56,11601,7,3867,160.7132852,0.151655326,7253289.6,10200000,610957.5,172,72,0.110294783,0.041360543,0,11595,971.9166667,0,0,1,0,0,35700000,DDoS
80,35944,3,5,26,11601,8.666666667,2320.2,323475.4062,222.5684398,5134.857143,8678.5,8959,72,112,83.46316492,139.1052749,0,4380,1291.888889,0,1,0,0,1,0,DDoS
80,72530270,8,4,56,11601,7,2900.25,160.7191039,0.165448164,6593660.909,10200000,407415.3333,172,92,0.110298776,0.055149388,0,5840,897.1538462,0,0,1,0,0,35700000,DDoS
80,35835,3,4,26,11601,8.666666667,2900.25,324459.3275,195.3397516,5972.5,8701.5,11915,72,92,83.71703642,111.6227152,0,5840,1453.375,0,1,0,0,1,0,DDoS
80,72529760,8,4,56,11601,7,2900.25,160.720234,0.165449327,6593614.545,10200000,407253,172,92,0.110299552,0.055149776,0,8760,897.1538462,0,0,1,0,0,35700000,DDoS
80,36401,3,6,26,11601,8.666666667,1933.5,319414.3018,247.2459548,4550.125,8724,7259.2,72,132,82.41531826,164.8306365,0,7300,1162.7,0,1,0,0,2,0,DDoS
80,72580157,8,4,56,11601,7,2900.25,160.6086358,0.165334445,6598196.091,10200000,424053.6667,172,92,0.110222964,0.055111482,0,10135,897.1538462,0,0,1,0,0,35700000,DDoS
80,21906,3,5,26,11601,8.666666667,2320.2,530767.8262,365.1967497,3129.428571,1496.5,5472.75,72,112,136.9487812,228.2479686,0,5840,1291.888889,0,1,0,0,1,0,DDoS
80,366534,3,6,26,11607,8.666666667,1934.5,31737.84697,24.55433875,45816.75,204,73303.4,72,132,8.184779584,16.36955917,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,72188963,8,4,56,11601,7,2900.25,161.4789784,0.166230397,6562633,10100000,406316.6667,172,92,0.110820265,0.055410132,0,10135,897.1538462,0,0,1,0,0,35500000,DDoS
80,350552,3,4,26,11601,8.666666667,2900.25,33167.68981,19.96850681,58425.33333,11510.5,116841,72,92,8.557931491,11.41057532,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,72242285,8,5,56,11601,7,2320.2,161.3597909,0.179950011,6020190.417,10100000,318815.25,172,112,0.110738468,0.069211543,0,7300,833.0714286,0,0,1,0,0,35500000,DDoS
80,351118,3,4,26,11601,8.666666667,2900.25,33114.22371,19.93631771,58519.66667,11997.5,117021.3333,72,92,8.544136159,11.39218155,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,72241736,8,6,56,11601,7,1933.5,161.3610171,0.193793793,5557056.615,10100000,254161.2,172,132,0.11073931,0.083054483,0,5840,777.5333333,0,0,1,0,0,35500000,DDoS
80,350356,3,6,26,11601,8.666666667,1933.5,33186.24485,25.68815719,43794.5,11509.5,70064.6,72,132,8.562719063,17.12543813,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,72243481,8,4,56,11601,7,2900.25,161.3571195,0.166104953,6567589.182,10100000,418147.6667,172,92,0.110736635,0.055368318,0,8760,897.1538462,0,0,1,0,0,35500000,DDoS
80,350736,3,4,26,11601,8.666666667,2900.25,33150.28968,19.95803111,58456,11509,116902.3333,72,92,8.553441905,11.40458921,0,8760,1453.375,0,1,0,0,1,0,DDoS
80,72797987,8,7,56,11601,7,1657.285714,160.1280541,0.206049654,5199856.214,10100000,301164.1667,172,152,0.109893149,0.096156505,0,4380,728.9375,0,0,1,0,0,35500000,DDoS
80,338661,3,4,26,11601,8.666666667,2900.25,34332.26737,20.66963719,56443.5,7032.5,112885.6667,72,92,8.858415938,11.81122125,0,10135,1453.375,0,1,0,0,1,0,DDoS
80,72870550,8,6,56,11607,7,1934.5,160.0509396,0.192121509,5605426.923,10200000,341253.2,172,132,0.109783719,0.082337789,0,7300,777.9333333,0,0,1,0,0,35600000,DDoS
80,377867,3,4,26,11601,8.666666667,2900.25,30770.08577,18.52503659,62977.83333,7526,125879.3333,72,92,7.939301394,10.58573519,0,5840,1453.375,0,1,0,0,1,0,DDoS
80,72841997,8,5,56,11607,7,2321.4,160.1136773,0.178468473,6070166.417,10200000,378656.5,172,112,0.109826753,0.068641721,0,8675,833.5,0,0,1,0,0,35700000,DDoS
80,1111450,3,6,26,11601,8.666666667,1933.5,10461.10936,8.097530253,138931.25,7504.5,222278,72,132,2.699176751,5.398353502,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,72109087,8,6,56,11607,7,1934.5,161.7410577,0.194150288,5546852.846,10100000,302744.4,172,132,0.110943022,0.083207266,0,4380,777.9333333,0,0,1,0,0,35300000,DDoS
80,357140,3,6,26,11601,8.666666667,1933.5,32555.86045,25.2002016,44642.5,7499,71417,72,132,8.400067201,16.8001344,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,72863506,8,4,56,11607,7,2901.75,160.0664124,0.164691499,6623955.091,10200000,503705,172,92,0.109794332,0.054897166,0,11595,897.6153846,0,0,1,0,0,35700000,DDoS
80,377674,3,6,26,11601,8.666666667,1933.5,30785.80998,23.83007567,47209.25,7524.5,75489,72,132,7.943358558,15.88671712,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,72843055,8,5,56,11607,7,2321.4,160.1113517,0.178465881,6070254.583,10200000,377739,172,112,0.109825158,0.068640724,0,7215,833.5,0,0,1,0,0,35700000,DDoS
80,1193711,3,6,26,11601,8.666666667,1933.5,9740.213502,7.539513333,149213.875,7500.5,238721,72,132,2.513171111,5.026342222,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,72027778,8,5,56,11607,7,2321.4,161.9236401,0.180485923,6002314.833,10100000,377400.75,172,112,0.11106826,0.069417663,0,10220,833.5,0,0,1,0,0,35300000,DDoS
80,1193685,3,6,26,11601,8.666666667,1933.5,9740.425657,7.539677553,149210.625,7503,238699.6,72,132,2.513225851,5.026451702,0,5840,1162.7,0,1,0,0,2,0,DDoS
80,72026520,8,5,56,11607,7,2321.4,161.9264682,0.180489075,6002210,10100000,377323.5,172,112,0.1110702,0.069418875,0,10135,833.5,0,0,1,0,0,35300000,DDoS
80,1178774,3,5,26,11607,8.666666667,2321.4,9868.728017,6.786712296,168396.2857,1250.5,294637.5,72,112,2.545017111,4.241695185,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,72024138,9,5,62,11607,6.888888889,2321.4,162.0151289,0.194379279,5540318.308,8917057.125,172137.25,192,112,0.124958108,0.069421171,0,8675,778.3333333,0,0,1,0,0,35700000,DDoS
80,1179672,3,5,26,11607,8.666666667,2321.4,9861.21566,6.781546057,168524.5714,1260,294886.75,72,112,2.543079771,4.238466286,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,72021717,9,5,62,11607,6.888888889,2321.4,162.020575,0.194385813,5540132.077,8916775.75,172051.25,192,112,0.124962308,0.069423505,0,7215,778.3333333,0,0,1,0,0,35700000,DDoS
80,1178381,3,5,26,11607,8.666666667,2321.4,9872.019321,6.788975722,168340.1429,1107,294581.75,72,112,2.545865896,4.243109826,0,8675,1292.555556,0,1,0,0,1,0,DDoS
80,72025697,9,4,62,11607,6.888888889,2901.75,162.011622,0.180491138,6002141.417,8917366.5,229090.6667,192,92,0.124955403,0.055535735,0,11595,833.9285714,0,0,1,0,0,35700000,DDoS
80,1179504,3,5,26,11607,8.666666667,2321.4,9862.62022,6.782511971,168500.5714,1147.5,294861,72,112,2.543441989,4.239069982,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,72022957,8,6,56,11607,7,1934.5,161.9344788,0.194382466,5540227.462,10200000,137291.4,172,132,0.111075695,0.083306771,0,8760,777.9333333,0,0,1,0,0,35700000,DDoS
80,1181815,3,5,26,11607,8.666666667,2321.4,9843.334194,6.769248994,168830.7143,1217,295437.75,72,112,2.538468373,4.230780621,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,72019965,9,4,62,11607,6.888888889,2901.75,162.0245164,0.180505503,6001663.75,8916784.75,228803.3333,192,92,0.124965348,0.055540155,0,11595,833.9285714,0,0,1,0,0,35700000,DDoS
80,1224062,3,6,26,11607,8.666666667,1934.5,9503.603576,7.352568742,153007.75,1306.5,244803.4,72,132,2.450856247,4.901712495,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71981225,8,5,56,11607,7,2321.4,162.0283623,0.18060265,5998435.417,10200000,171253.5,172,112,0.111140092,0.069462558,0,10135,833.5,0,0,1,0,0,35600000,DDoS
80,1181843,3,6,26,11607,8.666666667,1934.5,9843.100987,7.615224696,147730.375,1179,236367,72,132,2.538408232,5.076816464,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,72018178,9,4,62,11607,6.888888889,2901.75,162.0285367,0.180509982,6001514.833,8916918.125,227908.3333,192,92,0.124968449,0.055541533,0,11595,833.9285714,0,0,1,0,0,35700000,DDoS
80,1224110,3,4,26,11607,8.666666667,2901.75,9503.230919,5.718440336,204018.3333,1251,408022.6667,72,92,2.450760144,3.267680192,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,71980234,8,4,56,11607,7,2901.75,162.030593,0.166712434,6543657.636,10200000,227643.6667,172,92,0.111141623,0.055570811,0,11595,897.6153846,0,0,1,0,0,35600000,DDoS
80,888365,3,6,26,11607,8.666666667,1934.5,13094.84277,10.13097094,111045.625,297.5,177671,72,132,3.376990314,6.753980627,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,888351,3,6,26,11607,8.666666667,1934.5,13095.04914,10.1311306,111043.875,229.5,177662,72,132,3.377043533,6.754087067,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,888625,3,5,26,11607,8.666666667,2321.4,13091.01139,9.002672668,126946.4286,324,222145.25,72,112,3.376002251,5.626670418,0,10220,1292.555556,0,1,0,0,1,0,DDoS
80,888682,3,5,26,11607,8.666666667,2321.4,13090.17174,9.002095238,126954.5714,338,222159,72,112,3.375785714,5.626309524,0,10220,1292.555556,0,1,0,0,1,0,DDoS
80,889132,3,6,26,11607,8.666666667,1934.5,13083.54665,10.12223157,111141.5,312,177817.6,72,132,3.37407719,6.74815438,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,874716,3,6,26,11607,8.666666667,1934.5,13299.17367,10.28905382,109339.5,279.5,174938.6,72,132,3.429684606,6.859369212,0,5755,1163.3,0,1,0,0,2,0,DDoS
80,874774,3,6,26,11607,8.666666667,1934.5,13298.2919,10.28837163,109346.75,291,174944.6,72,132,3.429457208,6.858914417,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,859476,3,5,26,11607,8.666666667,2321.4,13534.99109,9.307996966,122782.2857,377.5,214834.25,72,112,3.490498862,5.817498103,0,8760,1292.555556,0,1,0,0,1,0,DDoS
80,859459,3,4,26,11607,8.666666667,2901.75,13535.25881,8.144658442,143243.1667,386,286435,72,92,3.490567904,4.654090538,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,125188,3,5,26,11607,8.666666667,2321.4,92924.24194,63.90388855,17884,343,31277.5,72,112,23.96395821,39.93993034,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,33260,3,6,26,11607,8.666666667,1934.5,349759.4708,270.5953097,4157.5,232,6651,72,132,90.19843656,180.3968731,0,5755,1163.3,0,1,0,0,2,0,DDoS
80,33167,3,6,26,11607,8.666666667,1934.5,350740.1936,271.3540567,4145.875,220,6621,72,132,90.45135225,180.9027045,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,82892,3,6,26,11607,8.666666667,1934.5,140339.2366,108.5750133,10361.5,243.5,16569.2,72,132,36.19167109,72.38334218,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71992881,8,5,56,11601,7,2320.2,161.9187875,0.18057341,5999406.75,10300000,11727.25,172,112,0.111122098,0.069451311,0,4380,833.0714286,0,0,1,0,0,36000000,DDoS
80,123629,3,6,26,11607,8.666666667,1934.5,94096.04543,72.79845344,15453.625,252,24716.2,72,132,24.26615115,48.53230229,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71954294,8,4,56,11601,7,2900.25,162.0056198,0.166772535,6541299.455,10300000,16059.66667,172,92,0.11118169,0.055590845,0,8760,897.1538462,0,0,1,0,0,36000000,DDoS
80,126502,3,6,26,11607,8.666666667,1934.5,91959.02041,71.14512024,15812.75,239.5,25297.4,72,132,23.71504008,47.43008016,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71951137,8,6,56,11601,7,1933.5,162.0127282,0.194576494,5534702.846,10300000,9550.4,172,132,0.111186568,0.083389926,0,7300,777.5333333,0,0,1,0,0,36000000,DDoS
80,126481,3,5,26,11607,8.666666667,2321.4,91974.28863,63.25060681,18068.71429,246,31615.75,72,112,23.71897755,39.53162926,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71952030,8,4,56,11601,7,2900.25,162.0107174,0.166777782,6541093.636,10300000,15588,172,92,0.111185188,0.055592594,0,8760,897.1538462,0,0,1,0,0,36000000,DDoS
80,127951,3,5,26,11607,8.666666667,2321.4,90917.6169,62.52393494,18278.71429,259,31975.75,72,112,23.4464756,39.07745934,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71950031,8,4,56,11601,7,2900.25,162.0152186,0.166782416,6540911.909,10300000,15253.66667,172,92,0.111188277,0.055594139,0,8760,897.1538462,0,0,1,0,0,36000000,DDoS
80,130269,3,5,26,11607,8.666666667,2321.4,89299.83342,61.41138721,18609.85714,259,32556.25,72,112,23.0292702,38.382117,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71949709,8,5,56,11601,7,2320.2,162.0159437,0.180681759,5995809.083,10300000,11582,172,112,0.111188775,0.069492984,0,5840,833.0714286,0,0,1,0,0,36000000,DDoS
80,552820,3,6,26,11601,8.666666667,1933.5,21032.16237,16.28016353,69102.5,14216.5,110563.2,72,132,5.426721175,10.85344235,0,4380,1162.7,0,1,0,0,2,0,DDoS
80,71479940,8,5,56,11601,7,2320.2,163.0807189,0.181869207,5956661.667,10200000,11334.5,172,112,0.111919512,0.069949695,0,7300,833.0714286,0,0,1,0,0,35700000,DDoS
80,150025,3,4,26,11601,8.666666667,2900.25,77500.4166,46.65889018,25004.16667,13962,49992,72,92,19.99666722,26.66222296,0,10135,1453.375,0,1,0,0,1,0,DDoS
80,71882547,8,5,56,11601,7,2320.2,162.16732,0.180850576,5990212.25,10300000,11042.5,172,112,0.111292662,0.069557914,0,7300,833.0714286,0,0,1,0,0,35900000,DDoS
80,676468,3,6,26,11607,8.666666667,1934.5,17196.67449,13.30439873,84558.5,460,135283.8,72,132,4.434799577,8.869599153,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,71321853,8,6,56,11601,7,1933.5,163.4421921,0.196293274,5486296.385,10200000,8381.4,172,132,0.112167585,0.084125689,0,5840,777.5333333,0,0,1,0,0,35600000,DDoS
80,676470,3,6,26,11607,8.666666667,1934.5,17196.62365,13.3043594,84558.75,433,135290.2,72,132,4.434786465,8.86957293,0,4380,1163.3,0,1,0,0,2,0,DDoS
80,71320307,8,6,56,11601,7,1933.5,163.445735,0.196297529,5486177.462,10200000,8067,172,132,0.112170016,0.084127512,0,7300,777.5333333,0,0,1,0,0,35600000,DDoS
80,676699,3,5,26,11607,8.666666667,2321.4,17190.80418,11.8220952,96671.28571,467,169171.25,72,112,4.4332857,7.3888095,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,71318132,8,5,56,11607,7,2321.4,163.5348497,0.182281835,5943177.667,10200000,8341.75,172,112,0.112173437,0.070108398,0,8675,833.5,0,0,1,0,0,35600000,DDoS
80,676827,3,5,26,11607,8.666666667,2321.4,17187.5531,11.81985943,96689.57143,485.5,169197,72,112,4.432447287,7.387412145,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,71521301,8,6,56,11607,7,1934.5,163.0702999,0.19574588,5501638.538,10200000,47234.8,172,132,0.111854789,0.083891091,0,5840,777.9333333,0,0,1,0,0,35600000,DDoS
80,676798,3,4,26,11607,8.666666667,2901.75,17188.28956,10.34282016,112799.6667,490.5,225583.3333,72,92,4.432637212,5.91018295,0,11595,1454.125,0,1,0,0,1,0,DDoS
80,72542581,8,5,56,11601,7,2320.2,160.6918287,0.179205093,6045215.083,10200000,306123.25,172,112,0.110280057,0.068925036,0,5840,833.0714286,0,0,1,0,0,35700000,DDoS
80,677588,3,5,26,11607,8.666666667,2321.4,17168.24973,11.80658453,96798.28571,511,169385.75,72,112,4.4274692,7.379115333,0,10135,1292.555556,0,1,0,0,1,0,DDoS
80,72541769,9,5,62,11601,6.888888889,2320.2,160.7763384,0.192992261,5580136.077,8918699.875,303411.25,192,112,0.124066453,0.068925807,0,8760,777.9333333,0,0,1,0,0,35700000,DDoS
80,677539,3,6,26,11607,8.666666667,1934.5,17169.49135,13.28336819,84692.375,511.5,135498.6,72,132,4.427789397,8.855578793,0,5840,1163.3,0,1,0,0,2,0,DDoS
80,72541690,9,4,62,11601,6.888888889,2900.25,160.7765135,0.179207294,6045140.833,8918591.75,404242.3333,192,92,0.124066588,0.055140706,0,5840,833.5,0,0,1,0,0,35700000,DDoS
80,677742,3,5,26,11607,8.666666667,2321.4,17164.34868,11.80390178,96820.28571,475.5,169425.25,72,112,4.426463167,7.377438612,0,7215,1292.555556,0,1,0,0,1,0,DDoS
80,72538648,9,6,62,11601,6.888888889,1933.5,160.7832558,0.206786319,5181332,8918338.125,242336.2,192,132,0.124071791,0.082714528,0,4380,729.3125,0,0,1,0,0,35700000,DDoS
80,677694,3,7,26,11607,8.666666667,1658.142857,17165.5644,14.75592229,75299.33333,475.5,112942.3333,72,152,4.426776687,10.3291456,0,4380,1057.545455,0,1,0,0,2,0,DDoS
80,72591915,9,6,62,11601,6.888888889,1933.5,160.6652752,0.206634582,5185136.786,8918492.25,252592.6,192,132,0.123980749,0.082653833,0,5840,729.3125,0,0,1,0,0,35700000,DDoS
80,677719,3,5,26,11607,8.666666667,2321.4,17164.93119,11.80430237,96817,478,169426.75,72,112,4.42661339,7.377688983,0,10135,1292.555556,0,1,0,0,1,0,DDoS
